measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2017,1.6079918416999999,3.5369701784900003,0.08712659847
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2017,1.3504848464199999,2.78693920596,0.05074014663
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,1,Number,2018,4008.3144077254383,8486.233467924973,217.05704515817357
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,1,Number,2018,3292.25683499145,6825.195463255806,117.14236055109022
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,2,Percent,2018,0.0651290916942567,0.1425734810607983,0.0036298689779006
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,2,Percent,2018,0.0956427611426811,0.2014472097208274,0.0034496289256519
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2018,1.6352755006300002,3.46213601806,0.08855295071
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2018,1.36456865911,2.82889467263,0.048552953759999996
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,1,Number,2019,4087.3634681772096,8885.643153020632,216.37505973744368
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,1,Number,2019,3337.313680830819,7037.859111866783,111.03894816254054
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,2,Percent,2019,0.0673524445390506,0.1468991012473117,0.0036255935650008
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,2,Percent,2019,0.0989102065227136,0.2062947611177737,0.0031926822694343
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2019,1.65754961236,3.60339727028,0.08774663648
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2019,1.37532689269,2.90034375825,0.04575981348
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,1,Number,2020,4162.271551290039,9027.46572703654,200.37123313413997
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,1,Number,2020,3382.7150189992526,7151.552885312231,96.06671772954196
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,2,Percent,2020,0.0689093940400048,0.1492173888750107,0.0034464087195332
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,2,Percent,2020,0.101153988143722,0.2110554537328171,0.0029288971205008
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2020,1.6708443507,3.62386017473,0.08043423856
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2020,1.38024763948,2.91804480517,0.03919805826
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,1,Number,2021,4288.341388132139,9244.115983145504,192.89547469109692
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,1,Number,2021,3462.7608485188434,7296.993751940572,98.77889653475457
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,2,Percent,2021,0.0710669136646002,0.1538885088019384,0.0035115716539142
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,2,Percent,2021,0.1035946569262054,0.2141166372736429,0.0028257449303991
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2021,1.70063668916,3.66595878846,0.07649696975
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,108,High body-mass index,3,Rate,2021,1.39576879513,2.94127045521,0.03981577343
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2015,5897.479494682702,12714.732904114126,380.5984217503264
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2015,5041.672392698271,10516.23544952918,191.94612063931737
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2015,0.0555689009738307,0.1185329913563373,0.0036023455262134
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2015,0.0828866733623147,0.1760021583117857,0.0033190066405366
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2015,2.59036999335,5.58473541416,0.16717154032999998
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2015,2.23808092867,4.6683291114,0.08520802592
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2016,6046.01301619011,13065.731395239072,406.1081878077261
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2016,5141.013104042917,10765.104711332086,192.77881161392853
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2016,0.0574177100474987,0.1228769199112594,0.0037568250688312
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2016,0.0846781685256951,0.1792048378700845,0.003317595027213
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2016,2.62012771829,5.66222482431,0.17599289261
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2016,2.25623485546,4.7244782265400005,0.08460477834999999
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2017,6077.064470716456,12697.281367532065,392.6026080354794
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2017,5209.982265560642,11000.71131903364,199.08372200341412
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2017,0.0591863278543759,0.125842530600052,0.0039385771878025
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2017,0.0860185258819524,0.1814360017917764,0.0033772580397047
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2017,2.60345631093,5.43960286536,0.16819366365
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2017,2.26316253621,4.77859548457,0.08647991456
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2018,6141.422057206776,12872.383102642449,394.4151963883119
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2018,5312.46576493952,10961.512942814046,193.35189047155103
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2018,0.0611034226465432,0.1303696903144252,0.0040051578899362
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2018,0.0880607697558716,0.1843713321633439,0.0033662931768094
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2018,2.60677632003,5.46378723717,0.16741272373
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2018,2.28623909845,4.71732724066,0.0832096942
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2019,6266.23178624275,13614.377874674576,392.9176093676422
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2019,5417.877560846977,11543.12735315366,188.24026889451503
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2019,0.062941604250024,0.1340191728080851,0.0040337783650487
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2019,0.0900709098279087,0.18793594594573,0.0031807750440937
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2019,2.6427503012,5.74179226946,0.16571093536
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2019,2.31414544388,4.93043175533,0.08040332321
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2020,6342.02621212422,13538.176760047145,376.1188096050564
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2020,5482.06981797905,11571.28664973137,174.98695322718788
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2020,0.0645849645130568,0.1371059477975707,0.0039738794556306
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2020,0.0919339003725543,0.1917448704852988,0.0030035002505039
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2020,2.6664787147,5.69207047702,0.15813759932
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2020,2.33038922056,4.91887235513,0.07438571982
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2021,6464.800557026832,13987.929963097162,363.8721538997688
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,1,Number,2021,5572.254564992333,11596.299732596804,172.08995831508588
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2021,0.0666736358775053,0.1407705608622065,0.0040461261519853
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,2,Percent,2021,0.0943097891027057,0.1961527420113423,0.003006568915022
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2021,2.7178781030800003,5.880690087610001,0.15297612828999999
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,108,High body-mass index,3,Rate,2021,2.36470617849,4.92113942489,0.07303007839
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2015,195.86552334023236,533.7495983335348,-1.7718084742553093
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2015,195.1961172345892,465.4524842380876,9.518910218321713
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2015,0.0247542788480787,0.0691818474050813,-0.0002161936654004
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2015,0.035328887111135,0.0853654803167787,0.0017350052231836
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2015,0.06451181495,0.17579998119,-0.00058357683
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2015,0.06582513372,0.1569625075,0.0032100205
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2016,205.09521642468036,543.7217880434121,-0.5010417946969229
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2016,202.010593649168,483.6867258236166,10.027885922632809
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2016,0.0261048857623718,0.0716030105957416,-6.30621984286e-05
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2016,0.0370635375079751,0.0890259498670749,0.0018057489070791
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2016,0.06783327935,0.17983077607,-0.00016571478
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2016,0.06854779977,0.16412832730000002,0.0034027399400000003
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2017,211.8705192475876,562.3431499054159,1.1436445850555774
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2017,206.860994292712,492.72978155039175,10.346360703927765
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2017,0.0270653710206133,0.0734830657803395,0.0001401612661545
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2017,0.0387140364531021,0.0921290055712863,0.0018669503153613
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2017,0.07019855996999999,0.18631983097,0.00037892107000000005
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2017,0.07044121854,0.16778651936,0.0035231883999999997
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2018,219.0185096954927,579.6953764803957,3.5954954398130337
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2018,212.52561770706956,505.7425591708023,10.413483468389964
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2018,0.028316262454675,0.0759689757770512,0.0004614171519919
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2018,0.0409827458320571,0.0952127638292831,0.0019337566617569
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2018,0.07259387789999999,0.192140543,0.00119173013
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2018,0.07250134893,0.17252987263,0.00355247338
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2019,227.9134871653225,580.7235102510544,4.018791747924574
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2019,218.5954438218534,518.9682713619807,10.443821090367097
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2019,0.0296847772946457,0.0772041518352965,0.0005321159674877
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2019,0.0428484241640642,0.0988310657796996,0.001995060527757
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2019,0.07548523152,0.19233635169,0.00133102884
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2019,0.0746077007,0.17712642489,0.00356452753
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2020,232.11201039662396,586.7216078567254,4.0610481101300895
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2020,220.44428007645064,504.7205015924259,9.93522141227646
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2020,0.0309563594978817,0.0790707544466464,0.0005478253413889
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2020,0.0436503619592244,0.1011214022805968,0.0019289132178853
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2020,0.0767148237,0.19391605213,0.00134220797
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2020,0.07516651043,0.17209826824000002,0.00338768565
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2021,244.24547343619489,628.3071454126436,6.384651558897144
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,1,Number,2021,227.7599284878036,526.5499521592485,10.839582913124476
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2021,0.0325668871980029,0.0820918475208623,0.0008596652128785
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,2,Percent,2021,0.045230949833958,0.1037613779727839,0.0020294153684875
1,Deaths,1,Global,1,Male,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2021,0.08050117293,0.20708454266999998,0.00210432534
1,Deaths,1,Global,2,Female,9,20-24 years,494,Stroke,108,High body-mass index,3,Rate,2021,0.07753475824,0.17924980708,0.0036900452399999998
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2015,531.3508336122622,1241.7601619875231,16.884423343883064
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2015,450.3248328868149,989.7114597973176,25.30176638514396
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2015,0.0463404830404675,0.1105461891460986,0.0014774070212068
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2015,0.06160485252711,0.1374280599363531,0.0037348869585187
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2015,0.17458391798,0.40800040303999996,0.00554765062
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2015,0.14906845765,0.32761853235,0.00837549923
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2016,544.9258854240711,1268.7173164206952,17.08926472245868
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2016,459.27408359407787,1004.5182551773644,25.48093305394851
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2016,0.0479607171696533,0.114130496755852,0.0014846264597824
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2016,0.0634520670652065,0.1400868343090898,0.003798344169688
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2016,0.17859657295,0.41581538116999994,0.00560091601
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2016,0.15205510842,0.3325729399,0.008436152130000001
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2017,548.3427466658229,1296.0965617631502,16.805670443299903
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2017,461.545276070292,987.4339677718132,26.916288750982524
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2017,0.0487635821480844,0.1148439746297227,0.0014971147152629
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2017,0.0651592905586438,0.1440386610426078,0.0039424712960898
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2017,0.18019423247,0.42591814439,0.00552261319
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2017,0.15363088886999998,0.32867925649,0.00895941001
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2018,549.9624878796891,1301.1376290653045,18.63863106729852
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2018,466.0229558273238,984.5449151079451,27.036729135881632
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2018,0.0502756567056494,0.118851934050812,0.0017390404199243
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2018,0.0683347742721017,0.1481746913444631,0.0041626905983539
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2018,0.18176042911,0.43002084507,0.0061599939200000006
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2018,0.15642394276,0.33046955202,0.00907507177
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2019,552.7319042936,1296.903280376965,20.544238219725017
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2019,472.2503034187694,1014.4742218442764,27.282908426561296
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2019,0.0519182513099733,0.1213872633697728,0.0018825822328328
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2019,0.0706851296279278,0.1490999549643777,0.0041307266396463
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2019,0.18395592697,0.43162524775,0.00683737334
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2019,0.16000869202,0.34372596937,0.00924404381
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2020,550.8984659515604,1283.1033390639918,20.886037229055788
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2020,469.1080473038607,991.5581400736964,24.56903564037109
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2020,0.0531273523908873,0.1218922748646431,0.0020945983933179
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2020,0.0722546991690211,0.1537206251985453,0.0041638171589259
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2020,0.18457352940000002,0.42989212445,0.006997677149999999
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2020,0.16033448676,0.33890052919999997,0.00839734842
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2021,565.2684232363055,1336.3681350116758,21.74229346919884
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,1,Number,2021,476.9326551836173,1034.4695159856976,25.691535822117547
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2021,0.0546248753608355,0.1266020567351011,0.0020745269275827
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,2,Percent,2021,0.0746601471995963,0.1588948475474318,0.0042091263701272
1,Deaths,1,Global,1,Male,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2021,0.19009823991,0.44941698473999997,0.00731187441
1,Deaths,1,Global,2,Female,10,25-29 years,494,Stroke,108,High body-mass index,3,Rate,2021,0.16390155281,0.35550335705,0.008829092680000001
1,Deaths,1,Global,1,Male,11,30-34 years,494,Stroke,108,High body-mass index,1,Number,2015,1103.1118135536465,2543.022013675564,54.03446711008063
1,Deaths,1,Global,2,Female,11,30-34 years,494,Stroke,108,High body-mass index,1,Number,2015,908.3499423482658,1885.034456617412,42.53172221908356
1,Deaths,1,Global,1,Male,11,30-34 years,494,Stroke,108,High body-mass index,2,Percent,2015,0.0548889972904742,0.1282136964785055,0.0027186531533553
1,Deaths,1,Global,2,Female,11,30-34 years,494,Stroke,108,High body-mass index,2,Percent,2015,0.081933427049813,0.1774053970188849,0.0039627649363055
1,Deaths,1,Global,1,Male,11,30-34 years,494,Stroke,108,High body-mass index,3,Rate,2015,0.39702007777000003,0.9152569895700001,0.019447501210000002
1,Deaths,1,Global,2,Female,11,30-34 years,494,Stroke,108,High body-mass index,3,Rate,2015,0.33054779596,0.68596248637,0.015477258689999999
1,Deaths,1,Global,1,Male,11,30-34 years,494,Stroke,108,High body-mass index,1,Number,2016,1159.5473579755433,2677.160208213977,57.56809518059366
1,Deaths,1,Global,2,Female,11,30-34 years,494,Stroke,108,High body-mass index,1,Number,2016,931.2641717597464,1982.7682012381083,43.296101113566216
1,Deaths,1,Global,1,Male,11,30-34 years,494,Stroke,108,High body-mass index,2,Percent,2016,0.0568553551400857,0.1338374670096836,0.0028358664690206
1,Deaths,1,Global,2,Female,11,30-34 years,494,Stroke,108,High body-mass index,2,Percent,2016,0.0836172002889665,0.179782384147818,0.0039989259577953
1,Deaths,1,Global,1,Male,11,30-34 years,494,Stroke,108,High body-mass index,3,Rate,2016,0.40754807316999997,0.94094603115,0.02023355588
1,Deaths,1,Global,2,Female,11,30-34 years,494,Stroke,108,High body-mass index,3,Rate,2016,0.33119173811,0.70514518516,0.015397683510000001
1,Deaths,1,Global,1,Male,11,30-34 years,494,Stroke,108,High body-mass index,1,Number,2017,1214.625031228962,2843.0448462297763,59.27827388180469
1,Deaths,1,Global,2,Female,11,30-34 years,494,Stroke,108,High body-mass index,1,Number,2017,945.7454656756988,2006.6988380934072,44.73705353149548
1,Deaths,1,Global,1,Male,11,30-34 years,494,Stroke,108,High body-mass index,2,Percent,2017,0.0586290345151495,0.1364596151083907,0.0029365246785198
1,Deaths,1,Global,2,Female,11,30-34 years,494,Stroke,108,High body-mass index,2,Percent,2017,0.0849047066541285,0.1841950051479502,0.0040939113025133
1,Deaths,1,Global,1,Male,11,30-34 years,494,Stroke,108,High body-mass index,3,Rate,2017,0.41696220862000005,0.9759738419799999,0.0203493254
1,Deaths,1,Global,2,Female,11,30-34 years,494,Stroke,108,High body-mass index,3,Rate,2017,0.32893882582,0.69794800348,0.0155599518
