location_name,year,age_group,sex_name,val_total,val_hbm,percent_hbm,percent_change_from_2015,disease,percent_hbm_2015
Global,2021.0,40 and above,Female,1596273.70891838,126629.24748874738,7.932802926043942,8.747369016169012,Alzheimers,
Global,2021.0,40 and above,Male,822746.962202901,52622.07741453386,6.39590054196475,10.142119862548576,Alzheimers,
India,2015.0,40 and above,Female,91345.32850396402,2363.321167306722,2.5872381281152914,0.0,Alzheimers,
India,2015.0,40 and above,Male,56430.832698118735,881.9681060371394,1.562918822685638,0.0,Alzheimers,
India,2016.0,40 and above,Female,95645.90485711183,2577.787748471759,2.695136558457772,4.170409718763709,Alzheimers,
India,2016.0,40 and above,Male,58109.88827746273,944.7131723156084,1.625735654153727,4.019199881421074,Alzheimers,
India,2017.0,40 and above,Female,101435.19068936132,2835.5972573874815,2.7954768341406417,8.048687276305898,Alzheimers,
India,2017.0,40 and above,Male,60800.21639051742,1030.1460550527274,1.694313139341708,8.406982803514303,Alzheimers,
India,2018.0,40 and above,Female,106770.7892603406,3085.211670483699,2.8895652938941825,11.685324303686162,Alzheimers,
India,2018.0,40 and above,Male,63863.84643419144,1119.551577838484,1.7530287327621692,12.16377378767863,Alzheimers,
India,2019.0,40 and above,Female,112101.86325490497,3340.823597794359,2.980167769555947,15.187223671865516,Alzheimers,
India,2019.0,40 and above,Male,66935.08856190571,1205.0158364095068,1.8002752551750698,15.186740926286294,Alzheimers,
India,2020.0,40 and above,Female,116837.83937553134,3587.944139208695,3.0708751192125323,18.69317655153578,Alzheimers,
India,2020.0,40 and above,Male,69214.17713673582,1283.296926427324,1.8540954751107008,18.630311964937498,Alzheimers,
India,2021.0,40 and above,Female,119464.49454271371,3789.898147029492,3.172405459493606,22.617451599037302,Alzheimers,
India,2021.0,40 and above,Male,69860.68791251973,1345.4072739239834,1.9258431517432468,23.220932769494613,Alzheimers,
Japan,2015.0,40 and above,Female,112504.4567860787,2411.029285714989,2.1430522439652626,0.0,Alzheimers,
Japan,2015.0,40 and above,Male,40218.407634840245,651.367562739898,1.6195757143195142,0.0,Alzheimers,
Japan,2016.0,40 and above,Female,116734.54791106138,2562.3873881200425,2.1950548779032357,2.426568651530085,Alzheimers,
Japan,2016.0,40 and above,Male,42187.32004244833,702.5353060823661,1.6652759771786505,2.8217429080392127,Alzheimers,
Japan,2017.0,40 and above,Female,120436.72830113802,2721.9016942132653,2.2600262665783037,5.458290759939924,Alzheimers,
Japan,2017.0,40 and above,Male,44393.60265420795,762.8111921148529,1.7182908043227894,6.095120415210201,Alzheimers,
Japan,2018.0,40 and above,Female,123789.99948253066,2885.2875320960666,2.3307921028816554,8.760395806731248,Alzheimers,
Japan,2018.0,40 and above,Male,46440.90552367724,822.9929071812301,1.7721293284465325,9.419356735113531,Alzheimers,
Japan,2019.0,40 and above,Female,126799.40082215508,3045.569158114172,2.401879771013897,12.07751830490744,Alzheimers,
Japan,2019.0,40 and above,Male,48214.37931328624,877.0177616534994,1.8189962707076128,12.313135756786016,Alzheimers,
Japan,2020.0,40 and above,Female,129261.91301405472,3220.102528760311,2.491145654335308,16.24288028209581,Alzheimers,
Japan,2020.0,40 and above,Male,49796.22881869438,929.0305347912426,1.8656644425299695,15.19464178393492,Alzheimers,
Japan,2021.0,40 and above,Female,136073.82359880547,3526.589162470832,2.5916734528372514,20.933750455001068,Alzheimers,
Japan,2021.0,40 and above,Male,51523.10463818056,982.7042130298304,1.907307837776549,17.765895160877324,Alzheimers,
Netherlands,2015.0,40 and above,Female,8289.664659029435,720.274277862847,8.688822859418027,0.0,Alzheimers,
Netherlands,2015.0,40 and above,Male,3778.6023675117062,252.21292298190855,6.674767505319604,0.0,Alzheimers,
Netherlands,2016.0,40 and above,Female,8483.767672555394,746.8777280215013,8.80360892528466,1.3210772934818682,Alzheimers,
Netherlands,2016.0,40 and above,Male,3919.8555997706862,264.4290506473548,6.745887543990754,1.065505856413271,Alzheimers,
Netherlands,2017.0,40 and above,Female,8641.279383318113,772.2797087110308,8.93709917772023,2.8574217971665776,Alzheimers,
Netherlands,2017.0,40 and above,Male,4049.5014529285927,276.46327932020216,6.827094212307651,2.2821275327814345,Alzheimers,
Netherlands,2018.0,40 and above,Female,8795.270960396834,797.5936092605557,9.068437036811533,4.368994322194441,Alzheimers,
Netherlands,2018.0,40 and above,Male,4167.20638047738,287.90525298033583,6.908831161545555,3.5066937693246785,Alzheimers,
Netherlands,2019.0,40 and above,Female,8895.558878010053,817.3316717404775,9.188086807687068,5.746048185662765,Alzheimers,
Netherlands,2019.0,40 and above,Male,4292.3765149380515,298.8958611778002,6.963411996538564,4.324412662896777,Alzheimers,
Netherlands,2020.0,40 and above,Female,9013.599534962876,842.4578324547762,9.34651943640234,7.569455467393041,Alzheimers,
Netherlands,2020.0,40 and above,Male,4421.121806835757,310.90510199678147,7.032267274701022,5.355988341114512,Alzheimers,
Netherlands,2021.0,40 and above,Female,9089.474065841829,861.9880436931467,9.483365456011269,9.144421625905496,Alzheimers,
Netherlands,2021.0,40 and above,Male,4534.187462173229,321.6415976427213,7.093698712857342,6.276341568509484,Alzheimers,
Nigeria,2015.0,40 and above,Female,7012.988618221839,518.334143879139,7.391059248725316,0.0,Alzheimers,
Nigeria,2015.0,40 and above,Male,4324.3064749136665,237.66883042033243,5.496114389650827,0.0,Alzheimers,
Nigeria,2016.0,40 and above,Female,7247.198173588111,552.9007065595517,7.629165000269461,3.221537583874863,Alzheimers,
Nigeria,2016.0,40 and above,Male,4410.439915923959,248.5236479534976,5.634894765399689,2.52506345228522,Alzheimers,
Nigeria,2017.0,40 and above,Female,7487.68279740204,589.8716204162158,7.877892752359653,6.5867893525315395,Alzheimers,
Nigeria,2017.0,40 and above,Male,4538.837429879784,263.6805548153267,5.809429372364864,5.700663423308818,Alzheimers,
Nigeria,2018.0,40 and above,Female,7775.230366749858,624.5873478623595,8.03303977375843,8.685906896820397,Alzheimers,
Nigeria,2018.0,40 and above,Male,4587.205724065114,277.54170376818325,6.050343508950585,10.0840171802714,Alzheimers,
Nigeria,2019.0,40 and above,Female,8052.081668026984,666.6264643422932,8.278933222812652,12.01281094100905,Alzheimers,
Nigeria,2019.0,40 and above,Male,4711.321645393303,292.22625033126195,6.202638502022012,12.854974665403049,Alzheimers,
Nigeria,2020.0,40 and above,Female,8258.731299032734,701.6802655610729,8.496223453150172,14.952717428363949,Alzheimers,
Nigeria,2020.0,40 and above,Male,4740.410686989927,306.38619363616414,6.463283750436267,17.59732953532805,Alzheimers,
Nigeria,2021.0,40 and above,Female,8513.576177919813,743.0017148190357,8.72725749193424,18.078575725656226,Alzheimers,
Nigeria,2021.0,40 and above,Male,4799.928916677972,321.1502031774077,6.690728316028388,21.735608862636074,Alzheimers,
United States of America,2015.0,40 and above,Female,139116.0534646853,17611.129819070833,12.659308095985796,0.0,Alzheimers,
United States of America,2015.0,40 and above,Male,68949.812429001,8661.899517597949,12.56261505644744,0.0,Alzheimers,
United States of America,2016.0,40 and above,Female,141857.82431111197,18165.897466647253,12.80570709078913,1.1564533676983246,Alzheimers,
United States of America,2016.0,40 and above,Male,71086.94209442507,9025.119041163489,12.69588868962092,1.0608749259182422,Alzheimers,
United States of America,2017.0,40 and above,Female,144616.75525628135,18780.951391311024,12.986705003876295,2.5862148658370594,Alzheimers,
United States of America,2017.0,40 and above,Male,73243.62923886164,9407.901143519388,12.844668186550944,2.2451784826340577,Alzheimers,
United States of America,2018.0,40 and above,Female,147237.82516964953,19389.02688636015,13.168509426174854,4.0223472430576415,Alzheimers,
United States of America,2018.0,40 and above,Male,75396.13332169497,9787.19515258999,12.981030619741023,3.330640646183318,Alzheimers,
United States of America,2019.0,40 and above,Female,149442.98752860937,19909.022352263015,13.322152267901918,5.2360221181938575,Alzheimers,
United States of America,2019.0,40 and above,Male,77402.68459893258,10140.538614477644,13.101016672769884,4.2857447585813215,Alzheimers,
United States of America,2020.0,40 and above,Female,151278.0867946294,20363.88055586812,13.461222961864603,6.334586849443139,Alzheimers,
United States of America,2020.0,40 and above,Male,79066.28296277284,10440.581538424278,13.204846803459914,5.1122456918941,Alzheimers,
United States of America,2021.0,40 and above,Female,153357.80707612354,20829.632356480193,13.58237493976476,7.291605803256052,Alzheimers,
United States of America,2021.0,40 and above,Male,80466.24115350048,10694.54233992976,13.290719420493922,5.795802552055442,Alzheimers,
Brazil,2015.0,40 and above,Female,54774.69417685139,31143.518711779765,56.85749446857064,0.0,Diabetes,
Brazil,2015.0,40 and above,Male,50206.98768401687,28092.43919230429,55.95324572967234,0.0,Diabetes,
Brazil,2015.0,Under 40,Female,386.27365392892784,204.9566432280133,53.05995921371437,0.0,Diabetes,
Brazil,2015.0,Under 40,Male,466.6235293504918,233.5136911335689,50.04327395547414,0.0,Diabetes,
Brazil,2016.0,40 and above,Female,56398.54559633675,32181.27008479355,57.06046094721246,0.3569740111464358,Diabetes,
Brazil,2016.0,40 and above,Male,52827.90930252997,29721.295765025283,56.26059436654993,0.5492954570723015,Diabetes,
Brazil,2016.0,Under 40,Female,405.03026645474256,212.8467293656621,52.55082076426633,-0.959553035835068,Diabetes,
Brazil,2016.0,Under 40,Male,496.8115025238373,247.0743340732352,49.73200757592773,-0.6219944359023322,Diabetes,
Brazil,2017.0,40 and above,Female,56652.05460491468,32438.82142895411,57.25974398488979,0.7074696485992682,Diabetes,
Brazil,2017.0,40 and above,Male,54585.91436967352,30829.510071281544,56.478874499553314,0.9394071121815732,Diabetes,
Brazil,2017.0,Under 40,Female,399.487181474019,207.2500037817146,51.879012241896746,-2.2256839042431595,Diabetes,
Brazil,2017.0,Under 40,Male,511.8073953140379,253.74421681341792,49.578067674798646,-0.9296080050426184,Diabetes,
Brazil,2018.0,40 and above,Female,57592.30502706165,33089.13529717222,57.45409092694622,1.0492837645270532,Diabetes,
Brazil,2018.0,40 and above,Male,56308.18776395525,32011.484683396673,56.85049715609618,1.6035735098527537,Diabetes,
Brazil,2018.0,Under 40,Female,401.0443900914741,206.9190806719793,51.595056752890414,-2.760843548566703,Diabetes,
Brazil,2018.0,Under 40,Male,528.1878787632411,263.82458328803375,49.94900373438757,-0.1883774054640216,Diabetes,
Brazil,2019.0,40 and above,Female,59767.301186922385,34443.796816536815,57.629834596033966,1.358378758477043,Diabetes,
Brazil,2019.0,40 and above,Male,57928.97892931153,33042.93865422471,57.04042996260251,1.9430226410505256,Diabetes,
Brazil,2019.0,Under 40,Female,417.46271863827616,214.26576993670147,51.32572571644628,-3.2684410673648747,Diabetes,
Brazil,2019.0,Under 40,Male,531.5271218236898,265.67912624702774,49.984114702458186,-0.1182161923869983,Diabetes,
Brazil,2020.0,40 and above,Female,62043.862497439935,35972.35063076534,57.97890263883818,1.972313730580269,Diabetes,
Brazil,2020.0,40 and above,Male,59931.80605034257,34383.617032385606,57.37123457201248,2.534238762825113,Diabetes,
Brazil,2020.0,Under 40,Female,430.0883497449972,221.77102624075312,51.56406267973613,-2.819256848564626,Diabetes,
Brazil,2020.0,Under 40,Male,540.7331106777187,271.3671618009776,50.18504627187785,0.2832994430577252,Diabetes,
Brazil,2021.0,40 and above,Female,63350.1559447697,37012.40686279162,58.425123523073864,2.757119477661413,Diabetes,
Brazil,2021.0,40 and above,Male,59348.36256077071,34336.80072330764,57.85635734793513,3.4012533025471297,Diabetes,
Brazil,2021.0,Under 40,Female,447.9970229646311,231.77521246980317,51.735882291365485,-2.495435243392825,Diabetes,
Brazil,2021.0,Under 40,Male,561.9549814898613,283.09480965754676,50.37677731888819,0.6664299456322132,Diabetes,
Global,2015.0,40 and above,Female,1324058.9364437817,638274.0510990208,48.20586406926315,0.0,Diabetes,
Global,2015.0,40 and above,Male,1302348.3289754456,570742.5553839094,43.82410931742902,0.0,Diabetes,
Global,2015.0,Under 40,Female,9882.60169846929,4350.195861903766,44.01873104506038,0.0,Diabetes,
Global,2015.0,Under 40,Male,13373.963785229338,5299.368331584882,39.62451533955614,0.0,Diabetes,
Global,2016.0,40 and above,Female,1378556.691669244,668804.6086731489,48.51484256794096,0.6409562501231456,Diabetes,
Global,2016.0,40 and above,Male,1355100.5347907268,599875.3452709136,44.267958713746246,1.0127973009156073,Diabetes,
Global,2016.0,Under 40,Female,10199.214278116406,4526.144439408854,44.37738355120375,0.8147724789618135,Diabetes,
Global,2016.0,Under 40,Male,13834.098833599654,5539.097138622963,40.039450384508214,1.0471674956686596,Diabetes,
Global,2017.0,40 and above,Female,1426796.361933346,694551.467935358,48.67908879401843,0.981674603063529,Diabetes,
Global,2017.0,40 and above,Male,1404052.7325703984,625236.7943619232,44.53086268471574,1.6127044640372057,Diabetes,
Global,2017.0,Under 40,Female,10401.45897123663,4629.555679797853,44.50871452360731,1.1131249513879762,Diabetes,
Global,2017.0,Under 40,Male,14229.821139431651,5754.857611096956,40.44223433806848,2.063669401392104,Diabetes,
Global,2018.0,40 and above,Female,1488113.0414464702,727888.1462619017,48.91349823494474,1.4679420841100306,Diabetes,
Global,2018.0,40 and above,Male,1466876.404446878,657078.7330313888,44.79441696924402,2.2140955445022663,Diabetes,
Global,2018.0,Under 40,Female,10506.158271542974,4740.9796450562835,45.12572076795875,2.5148151630386253,Diabetes,
Global,2018.0,Under 40,Male,14603.728294487426,5992.27545415615,41.03250439422443,3.5533281419412908,Diabetes,
Global,2019.0,40 and above,Female,1545640.9995838306,759069.8572503654,49.11035987365421,1.8763190368115037,Diabetes,
Global,2019.0,40 and above,Male,1522308.9265436195,685147.9035871086,45.00715272968457,2.699526426621634,Diabetes,
Global,2019.0,Under 40,Female,10686.24516954767,4863.623485081113,45.5129318850073,3.3944659568158864,Diabetes,
Global,2019.0,Under 40,Male,14933.970004316425,6201.801374720678,41.528149399845766,4.804182572270548,Diabetes,
Global,2020.0,40 and above,Female,1581237.3339805736,782692.6623140022,49.49874667730417,2.6820027666828654,Diabetes,
Global,2020.0,40 and above,Male,1562285.1419811482,708359.2716379114,45.34122821776533,3.461836244856533,Diabetes,
Global,2020.0,Under 40,Female,10825.797635032372,4945.669280970052,45.68410982453454,3.783341182119431,Diabetes,
Global,2020.0,Under 40,Male,14943.990113987158,6252.858396150483,41.84196020243604,5.596143811168039,Diabetes,
Global,2021.0,40 and above,Female,1617960.0396417803,807236.4989141584,49.892239556972136,3.4982787266004984,Diabetes,
Global,2021.0,40 and above,Male,1590728.6263381366,726728.4422382847,45.685255813319735,4.2468552695731105,Diabetes,
Global,2021.0,Under 40,Female,11010.60074672208,5061.892309291331,45.972898534153884,4.439399870689359,Diabetes,
Global,2021.0,Under 40,Male,15267.26975303325,6452.8759239155115,42.26607656967269,6.666482119667841,Diabetes,
India,2015.0,40 and above,Female,256176.76722623425,91681.5332503198,35.788387152748406,0.0,Diabetes,
India,2015.0,40 and above,Male,264791.4460136382,75831.47584127635,28.638189406379315,0.0,Diabetes,
India,2015.0,Under 40,Female,1563.0498457550414,490.5695599818284,31.385407273742803,0.0,Diabetes,
India,2015.0,Under 40,Male,2525.811265479444,686.8171468898092,27.191942496916493,0.0,Diabetes,
India,2016.0,40 and above,Female,270467.37150352856,97951.44343884522,36.21562293977754,1.1937832940211808,Diabetes,
India,2016.0,40 and above,Male,273335.05147766613,79542.28211527968,29.10065199661339,1.6148457700019931,Diabetes,
India,2016.0,Under 40,Female,1631.2688462142305,513.2521330374944,31.463368789799738,0.248400523775128,Diabetes,
India,2016.0,Under 40,Male,2596.338620765514,710.8422534285338,27.37864189760219,0.6865982476495319,Diabetes,
India,2017.0,40 and above,Female,288266.0327224462,105620.6991348715,36.64000858421194,2.379602712546754,Diabetes,
India,2017.0,40 and above,Male,285914.072197836,84222.67823293163,29.45733925773839,2.8603409235662256,Diabetes,
India,2017.0,Under 40,Female,1724.031493614498,544.6247179227225,31.59018381856215,0.6524578223034979,Diabetes,
India,2017.0,Under 40,Male,2646.5095915998213,731.3739054409651,27.635414878615567,1.630896291242756,Diabetes,
India,2018.0,40 and above,Female,311951.10049780627,115965.37703452008,37.17421635937957,3.8722874007043337,Diabetes,
India,2018.0,40 and above,Male,307038.30265386397,91452.91901834836,29.78550826651968,4.006254878266832,Diabetes,
India,2018.0,Under 40,Female,1641.109819644225,525.2625342933869,32.00654386476453,1.9790617518650893,Diabetes,
India,2018.0,Under 40,Male,2631.781021036397,741.0166796538803,28.15647174786858,3.547114190394681,Diabetes,
India,2019.0,40 and above,Female,333293.5047898468,125560.45573471312,37.67263805932354,5.264978548859892,Diabetes,
India,2019.0,40 and above,Male,323590.36029658286,97198.58825793708,30.037541343583563,4.88631427548466,Diabetes,
India,2019.0,Under 40,Female,1628.9668254007713,526.519130287747,32.32227459010459,2.985041131346337,Diabetes,
India,2019.0,Under 40,Male,2649.4448387089647,763.365361577395,28.81227608231208,5.958873977389922,Diabetes,
India,2020.0,40 and above,Female,335767.5090302157,127980.96783248388,38.11594760973936,6.503675192337369,Diabetes,
India,2020.0,40 and above,Male,330910.88197919104,100315.77735135517,30.315043358913595,5.855307152067204,Diabetes,
India,2020.0,Under 40,Female,1734.4015293660989,564.3655504196888,32.53949796884445,3.677156982656605,Diabetes,
India,2020.0,Under 40,Male,2670.766182301916,777.915694577915,29.127060980959197,7.116514328691825,Diabetes,
India,2021.0,40 and above,Female,337356.62591274607,129747.9916243756,38.46018772369795,7.465551771154234,Diabetes,
India,2021.0,40 and above,Male,334045.2520577161,102363.98202468285,30.64374703550538,7.003088081676411,Diabetes,
India,2021.0,Under 40,Female,1800.8883356067904,590.8764384476482,32.81027628226369,4.539909251752622,Diabetes,
India,2021.0,Under 40,Male,2730.581274070753,801.689109468557,29.359650162450514,7.971874998558246,Diabetes,
Japan,2015.0,40 and above,Female,5015.900152495148,1542.799728077624,30.758182602780913,0.0,Diabetes,
Japan,2015.0,40 and above,Male,7106.036268952557,2547.228271945467,35.84597904565626,0.0,Diabetes,
Japan,2015.0,Under 40,Female,15.499583515101902,5.250823003568427,33.877187722188324,0.0,Diabetes,
Japan,2015.0,Under 40,Male,40.36148184862981,11.597054589299162,28.732975248015723,0.0,Diabetes,
Japan,2016.0,40 and above,Female,5189.843347898168,1609.5684499437868,31.01381567895773,0.8311059189618861,Diabetes,
Japan,2016.0,40 and above,Male,7381.835758389058,2651.6064983054343,35.920692156988544,0.208428150998822,Diabetes,
Japan,2016.0,Under 40,Female,13.464521745298937,4.674783937201811,34.71927206648826,2.485697311138963,Diabetes,
Japan,2016.0,Under 40,Male,37.68609720178003,11.018588450483843,29.23780722500339,1.7569777324836218,Diabetes,
Japan,2017.0,40 and above,Female,5432.585987875639,1700.8797644065112,31.3088420174574,1.7902859274484637,Diabetes,
Japan,2017.0,40 and above,Male,8019.362797239784,2906.795989147004,36.24721892052952,1.1193441651076443,Diabetes,
Japan,2017.0,Under 40,Female,16.244080332454082,5.8554858760626765,36.04689065938679,6.404613496820426,Diabetes,
Japan,2017.0,Under 40,Male,38.0955205632056,11.348029723079708,29.788357148845872,3.6730686318432433,Diabetes,
Japan,2018.0,40 and above,Female,5605.363979403693,1755.2211675335009,31.313241637525635,1.8045898287063895,Diabetes,
Japan,2018.0,40 and above,Male,8280.062837092186,3004.219914197959,36.282573856081854,1.2179742946050236,Diabetes,
Japan,2018.0,Under 40,Female,15.576184257822078,5.6398708846439805,36.208295891285054,6.881055736423891,Diabetes,
Japan,2018.0,Under 40,Male,39.40538239303048,11.86589542562237,30.11237223197473,4.800745387668367,Diabetes,
Japan,2019.0,40 and above,Female,5686.775897583573,1785.767983574202,31.402116343867377,2.0935363750270617,Diabetes,
Japan,2019.0,40 and above,Male,8297.960417303473,2997.0436933825217,36.11783550006918,0.758401532474986,Diabetes,
Japan,2019.0,Under 40,Female,15.000073942461192,5.264314119628174,35.09525446222175,3.5955367665765223,Diabetes,
Japan,2019.0,Under 40,Male,33.37817859175593,9.601166384888929,28.76480020770311,0.1107611008351299,Diabetes,
Japan,2020.0,40 and above,Female,5548.358210977213,1757.4792299316923,31.675662657371102,2.9828812268876974,Diabetes,
Japan,2020.0,40 and above,Male,8238.79348046051,2983.5778902242273,36.21377204441662,1.0260369741663764,Diabetes,
Japan,2020.0,Under 40,Female,14.6287637198036,5.1929846998807925,35.4984522229368,4.78571159460974,Diabetes,
Japan,2020.0,Under 40,Male,32.3363979949141,9.389034382150124,29.03549858468108,1.052878562188745,Diabetes,
Japan,2021.0,40 and above,Female,5822.651148444331,1851.787036408691,31.80315957797751,3.397395056436523,Diabetes,
Japan,2021.0,40 and above,Male,8432.36497222697,3051.6435091731128,36.189651648429304,0.9587479877040568,Diabetes,
Japan,2021.0,Under 40,Female,14.015816760933552,5.026131672051541,35.860426529411654,5.854201427482662,Diabetes,
Japan,2021.0,Under 40,Male,31.11979350579098,9.134948886165592,29.35414364001387,2.1618658932337476,Diabetes,
Netherlands,2015.0,40 and above,Female,2182.000346166077,996.021236111959,45.64716214926528,0.0,Diabetes,
Netherlands,2015.0,40 and above,Male,2327.3793582381795,1101.0722645872531,47.30953124121381,0.0,Diabetes,
Netherlands,2015.0,Under 40,Female,4.497775465285729,1.562352284395168,34.73611113879641,0.0,Diabetes,
Netherlands,2015.0,Under 40,Male,9.548726998631151,1.824235138678039,19.10448522551279,0.0,Diabetes,
Netherlands,2016.0,40 and above,Female,2253.8412461365656,1038.0216468593117,46.05566823478105,0.8949210997607442,Diabetes,
Netherlands,2016.0,40 and above,Male,2474.1799840926597,1177.219124716215,47.58017332146227,0.5720667128755796,Diabetes,
Netherlands,2016.0,Under 40,Female,4.78127089134061,1.6343873496287329,34.183115468081546,-1.591990734095818,Diabetes,
Netherlands,2016.0,Under 40,Male,9.535859032196225,1.8362026585144124,19.255765551008913,0.7918576381953446,Diabetes,
Netherlands,2017.0,40 and above,Female,2209.343903091116,1021.8897805726324,46.25308803862069,1.327411959091885,Diabetes,
Netherlands,2017.0,40 and above,Male,2473.5398333389267,1173.7630499588824,47.452765228950014,0.3027592622000531,Diabetes,
Netherlands,2017.0,Under 40,Female,4.328011273512892,1.5078670876125364,34.83972181035135,0.2982794220715677,Diabetes,
Netherlands,2017.0,Under 40,Male,9.149259171496343,1.883553128998584,20.58694691769817,7.759757327591592,Diabetes,
Netherlands,2018.0,40 and above,Female,2141.4078406519716,996.3257069202796,46.52666755049047,1.9267471619576937,Diabetes,
Netherlands,2018.0,40 and above,Male,2592.056847756395,1249.6012891065614,48.208868960114735,1.9009651867306256,Diabetes,
Netherlands,2018.0,Under 40,Female,3.8728536021422895,1.4107544673878454,36.42674400621493,4.867075823955063,Diabetes,
Netherlands,2018.0,Under 40,Male,9.045921664517143,1.901897151324393,21.02491290395132,10.052234623280643,Diabetes,
Netherlands,2019.0,40 and above,Female,2121.416407945918,991.619966669463,46.74329674057762,2.401320344357892,Diabetes,
Netherlands,2019.0,40 and above,Male,2601.699838500488,1253.845832415118,48.19333167725385,1.8681234264061268,Diabetes,
Netherlands,2019.0,Under 40,Female,3.850176452664517,1.4081821255686569,36.57448282906939,5.292393506363815,Diabetes,
Netherlands,2019.0,Under 40,Male,9.109951422336731,1.932966122286507,21.218182542083134,11.063879982212976,Diabetes,
Netherlands,2020.0,40 and above,Female,2129.896903228125,994.5773458936604,46.696032300260825,2.297777346082904,Diabetes,
Netherlands,2020.0,40 and above,Male,2550.6911491222745,1220.5179781057464,47.85048078148318,1.1434261259348877,Diabetes,
Netherlands,2020.0,Under 40,Female,3.781890777179701,1.4009723014335866,37.04422956599356,6.64472317575941,Diabetes,
Netherlands,2020.0,Under 40,Male,8.530953143429432,1.83528099211796,21.513199771018545,12.60811017451062,Diabetes,
Netherlands,2021.0,40 and above,Female,2130.3165060563297,1000.7775247665598,46.97787966818191,2.9152250791959795,Diabetes,
Netherlands,2021.0,40 and above,Male,2608.535967175902,1249.3533397652454,47.89480978933335,1.2371260774819786,Diabetes,
Netherlands,2021.0,Under 40,Female,3.840808952587974,1.417129140214812,36.89663187386441,6.21981178732162,Diabetes,
Netherlands,2021.0,Under 40,Male,8.233024491685724,1.7903972160631976,21.746530911832757,13.829452377977129,Diabetes,
Nigeria,2015.0,40 and above,Female,20707.171469369463,10398.944409749136,50.219048145380455,0.0,Diabetes,
Nigeria,2015.0,40 and above,Male,25995.25725863763,12003.82789553854,46.17699211862942,0.0,Diabetes,
Nigeria,2015.0,Under 40,Female,221.62314823263517,117.39092415323266,52.9687106646499,0.0,Diabetes,
Nigeria,2015.0,Under 40,Male,424.5604911664064,181.3527904350504,42.71541846411922,0.0,Diabetes,
Nigeria,2016.0,40 and above,Female,21853.764824946295,11072.346065029536,50.66562285135575,0.8892536248048614,Diabetes,
Nigeria,2016.0,40 and above,Male,26617.97367736791,12448.31415240066,46.7665732308726,1.2767854405253112,Diabetes,
