measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,1,Global,2,Female,12,35-39 years,494,Stroke,1,Number,2015,18948.74229764239,20479.917936194197,17539.499548843316
1,Deaths,1,Global,1,Male,12,35-39 years,494,Stroke,2,Percent,2015,0.04621595804932512,0.04940826752818356,0.043359374825795605
1,Deaths,1,Global,2,Female,12,35-39 years,494,Stroke,2,Percent,2015,0.0453887364269488,0.04853068503625222,0.04201360249856502
1,Deaths,1,Global,1,Male,12,35-39 years,494,Stroke,3,Rate,2015,13.117181256073982,14.142602422939275,12.09590385253205
1,Deaths,1,Global,2,Female,12,35-39 years,494,Stroke,3,Rate,2015,7.57257747162975,8.184488592878589,7.009394980465614
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,1,Number,2015,63209.95281321077,68346.03019457776,58147.42405220272
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,1,Number,2015,35791.59426671186,38484.84401394811,33260.683165223454
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,2,Percent,2015,0.06926847093707099,0.07309514413877931,0.06565484099445405
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,2,Percent,2015,0.0680909116394958,0.07191402091917194,0.06420082872657148
1,Deaths,1,Global,1,Male,13,40-44 years,494,Stroke,3,Rate,2015,25.866396544283567,27.9681512255622,23.794738986872698
1,Deaths,1,Global,2,Female,13,40-44 years,494,Stroke,3,Rate,2015,14.907563911209428,16.029329888901984,13.853413634530687
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,1,Number,2015,106158.18006466566,115046.38555369945,97355.40556542111
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,1,Number,2015,60959.624076412736,65776.06363672274,56261.54416779757
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,2,Percent,2015,0.08869284539784783,0.09307222622254163,0.08422109528485489
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,2,Percent,2015,0.09332024001110047,0.09863788411225735,0.08810988855522005
1,Deaths,1,Global,1,Male,14,45-49 years,494,Stroke,3,Rate,2015,46.62821879002342,50.53221554223698,42.76174618226034
1,Deaths,1,Global,2,Female,14,45-49 years,494,Stroke,3,Rate,2015,27.060975294956954,29.199071681309754,24.97542069604071
1,Deaths,1,Global,1,Male,15,50-54 years,494,Stroke,1,Number,2015,162815.6011086669,176523.4106379844,150712.90611761415
1,Deaths,1,Global,2,Female,15,50-54 years,494,Stroke,1,Number,2015,104125.20999089016,113324.76738227034,95710.01710570416
1,Deaths,1,Global,1,Male,15,50-54 years,494,Stroke,2,Percent,2015,0.10615254436782356,0.11084302536952087,0.10203192960156643
1,Deaths,1,Global,2,Female,15,50-54 years,494,Stroke,2,Percent,2015,0.11215474591267838,0.11986831873751813,0.10550408617622617
1,Deaths,1,Global,1,Male,15,50-54 years,494,Stroke,3,Rate,2015,82.08121867118166,88.99182001292816,75.97981347839429
1,Deaths,1,Global,2,Female,15,50-54 years,494,Stroke,3,Rate,2015,52.14551399733481,56.75261777905564,47.93121701370207
1,Deaths,1,Global,1,Male,16,55-59 years,494,Stroke,1,Number,2015,221577.90146480742,238484.30868879735,206339.71371988967
1,Deaths,1,Global,2,Female,16,55-59 years,494,Stroke,1,Number,2015,137751.5501499344,147954.62154790782,127429.75169432955
1,Deaths,1,Global,1,Male,16,55-59 years,494,Stroke,2,Percent,2015,0.11532757223065204,0.12013733605049484,0.11073303287068754
1,Deaths,1,Global,2,Female,16,55-59 years,494,Stroke,2,Percent,2015,0.12143752116061159,0.12736357036613374,0.11503124551702487
1,Deaths,1,Global,1,Male,16,55-59 years,494,Stroke,3,Rate,2015,136.26963289980006,146.66701409547662,126.89820083761875
1,Deaths,1,Global,2,Female,16,55-59 years,494,Stroke,3,Rate,2015,82.68125819537734,88.80534739599618,76.4859066206066
1,Deaths,1,Global,1,Male,25,50-69 years,494,Stroke,1,Number,2015,1109001.104522428,1193235.8939454912,1034099.0133589107
1,Deaths,1,Global,2,Female,25,50-69 years,494,Stroke,1,Number,2015,735352.2157367417,786695.0210796432,685078.7205810274
1,Deaths,1,Global,1,Male,25,50-69 years,494,Stroke,2,Percent,2015,0.1292781857147972,0.1341154602988522,0.1249881777734834
1,Deaths,1,Global,2,Female,25,50-69 years,494,Stroke,2,Percent,2015,0.13608048330473452,0.14200722173302213,0.1293030366823762
1,Deaths,1,Global,1,Male,25,50-69 years,494,Stroke,3,Rate,2015,182.1634047025885,195.99972639166262,169.86006263191882
1,Deaths,1,Global,2,Female,25,50-69 years,494,Stroke,3,Rate,2015,116.72963398311643,124.8797785629336,108.74923144540331
1,Deaths,1,Global,1,Male,41,50-74 years,494,Stroke,1,Number,2015,1560818.9566741625,1678797.3924390506,1453990.7305768023
1,Deaths,1,Global,2,Female,41,50-74 years,494,Stroke,1,Number,2015,1098368.3524762255,1172189.6769711357,1022343.3137107061
1,Deaths,1,Global,1,Male,41,50-74 years,494,Stroke,2,Percent,2015,0.1366493765691276,0.1416158235870131,0.132144674281079
1,Deaths,1,Global,2,Female,41,50-74 years,494,Stroke,2,Percent,2015,0.14518565049845972,0.151658626610367,0.13799949424784133
1,Deaths,1,Global,1,Male,41,50-74 years,494,Stroke,3,Rate,2015,228.699395558938,245.9862159381009,213.04636249406573
1,Deaths,1,Global,2,Female,41,50-74 years,494,Stroke,3,Rate,2015,154.01816407074622,164.369723128638,143.35759025898756
1,Deaths,1,Global,1,Male,162,10-19 years,494,Stroke,1,Number,2015,6880.295016588655,7501.601846983835,6305.363507694811
1,Deaths,1,Global,2,Female,162,10-19 years,494,Stroke,1,Number,2015,5930.54293871828,6557.056057354334,5263.305211797019
1,Deaths,1,Global,1,Male,162,10-19 years,494,Stroke,2,Percent,2015,0.012092646887244799,0.012970729439104578,0.011286204079800893
1,Deaths,1,Global,2,Female,162,10-19 years,494,Stroke,2,Percent,2015,0.015650498501496392,0.01702169294050891,0.014132305435198762
1,Deaths,1,Global,1,Male,162,10-19 years,494,Stroke,3,Rate,2015,1.093931921459605,1.1927165481582378,1.0025207350619978
1,Deaths,1,Global,2,Female,162,10-19 years,494,Stroke,3,Rate,2015,1.00054916604843,1.1062489619772629,0.8879786715548175
1,Deaths,1,Global,1,Male,228,55+ years,494,Stroke,1,Number,2015,2977715.5328015694,3182378.3217476336,2765283.1841533063
1,Deaths,1,Global,2,Female,228,55+ years,494,Stroke,1,Number,2015,2900370.000813444,3117118.1234422247,2595619.1540728705
1,Deaths,1,Global,1,Male,228,55+ years,494,Stroke,2,Percent,2015,0.1502598831511166,0.15634822867562148,0.14213773602705626
1,Deaths,1,Global,2,Female,228,55+ years,494,Stroke,2,Percent,2015,0.1620555162856989,0.17130830516619613,0.14612619974662475
1,Deaths,1,Global,1,Male,228,55+ years,494,Stroke,3,Rate,2015,507.18730681126686,542.0470399142391,471.00420281639504
1,Deaths,1,Global,2,Female,228,55+ years,494,Stroke,3,Rate,2015,439.9003115742485,472.77458852884104,393.6786252390236
1,Deaths,67,Japan,1,Male,7,10-14 years,494,Stroke,1,Number,2015,5.222958667310025,5.520930584225543,4.91513146198721
1,Deaths,67,Japan,2,Female,7,10-14 years,494,Stroke,1,Number,2015,4.6488409864194065,4.902360737345453,4.446777665068735
1,Deaths,67,Japan,1,Male,7,10-14 years,494,Stroke,2,Percent,2015,0.01887350199188675,0.019938626356028392,0.017819618660767436
1,Deaths,67,Japan,2,Female,7,10-14 years,494,Stroke,2,Percent,2015,0.023702332007775814,0.024927919730309188,0.02273498941502033
1,Deaths,67,Japan,1,Male,7,10-14 years,494,Stroke,3,Rate,2015,0.17515982070621353,0.18515275974076437,0.16483636966488835
1,Deaths,67,Japan,2,Female,7,10-14 years,494,Stroke,3,Rate,2015,0.16452407688047496,0.1734962278131316,0.1573729866380385
1,Deaths,67,Japan,1,Male,9,20-24 years,494,Stroke,1,Number,2015,21.996415872515136,23.488966413510514,20.601413131900188
1,Deaths,67,Japan,2,Female,9,20-24 years,494,Stroke,1,Number,2015,13.53809008844077,14.60675900759521,12.505299716822982
1,Deaths,67,Japan,1,Male,9,20-24 years,494,Stroke,2,Percent,2015,0.014057431520842946,0.015010546910877607,0.01318390561348238
1,Deaths,67,Japan,2,Female,9,20-24 years,494,Stroke,2,Percent,2015,0.021849626380187826,0.02355441116146679,0.020196261220160938
1,Deaths,67,Japan,1,Male,9,20-24 years,494,Stroke,3,Rate,2015,0.6947768801426267,0.7419204518198518,0.6507144448107911
1,Deaths,67,Japan,2,Female,9,20-24 years,494,Stroke,3,Rate,2015,0.44756744905965107,0.48289750070731163,0.4134235373986544
1,Deaths,67,Japan,1,Male,10,25-29 years,494,Stroke,1,Number,2015,42.57023332282835,45.71027392929186,39.659827353654215
1,Deaths,67,Japan,2,Female,10,25-29 years,494,Stroke,1,Number,2015,22.0178747972978,23.91749931479725,20.4857847617503
1,Deaths,67,Japan,1,Male,10,25-29 years,494,Stroke,2,Percent,2015,0.02319711842017449,0.02487994443919279,0.021604791056318334
1,Deaths,67,Japan,2,Female,10,25-29 years,494,Stroke,2,Percent,2015,0.026040046733066858,0.028270142730506695,0.024272448896385742
1,Deaths,67,Japan,1,Male,10,25-29 years,494,Stroke,3,Rate,2015,1.2590500806155165,1.3519193949254251,1.1729724018223502
1,Deaths,67,Japan,2,Female,10,25-29 years,494,Stroke,3,Rate,2015,0.6753634931882972,0.7336314714421304,0.6283690539968578
1,Deaths,67,Japan,1,Male,11,30-34 years,494,Stroke,1,Number,2015,104.12394969035707,109.44624664485005,99.21609053431652
1,Deaths,67,Japan,2,Female,11,30-34 years,494,Stroke,1,Number,2015,46.689206112267804,48.773341532328935,44.57657996853623
1,Deaths,67,Japan,1,Male,11,30-34 years,494,Stroke,2,Percent,2015,0.04359867370751578,0.04572672665530595,0.04157799693877513
1,Deaths,67,Japan,2,Female,11,30-34 years,494,Stroke,2,Percent,2015,0.03759234998570455,0.03936203872992316,0.03591128378302611
1,Deaths,67,Japan,1,Male,11,30-34 years,494,Stroke,3,Rate,2015,2.7208611447002014,2.859937995195219,2.5926139612131904
1,Deaths,67,Japan,2,Female,11,30-34 years,494,Stroke,3,Rate,2015,1.2545089525879802,1.3105083314719466,1.197744046275165
1,Deaths,67,Japan,1,Male,12,35-39 years,494,Stroke,1,Number,2015,249.33536848980194,259.7530815939487,238.50700248487007
1,Deaths,67,Japan,2,Female,12,35-39 years,494,Stroke,1,Number,2015,106.33078950042287,111.17144352042847,102.099868790066
1,Deaths,67,Japan,1,Male,12,35-39 years,494,Stroke,2,Percent,2015,0.07077500148013814,0.07356285803552366,0.06769679539439973
1,Deaths,67,Japan,2,Female,12,35-39 years,494,Stroke,2,Percent,2015,0.05258906180689364,0.05488157336536809,0.05059079728960195
1,Deaths,67,Japan,1,Male,12,35-39 years,494,Stroke,3,Rate,2015,5.7108845855230435,5.949496369896929,5.462867030378244
1,Deaths,67,Japan,2,Female,12,35-39 years,494,Stroke,3,Rate,2015,2.508066046956401,2.6222444523804525,2.40826966031367
1,Deaths,67,Japan,1,Male,13,40-44 years,494,Stroke,1,Number,2015,637.8869404197717,663.3418692493639,612.8002360885013
1,Deaths,67,Japan,2,Female,13,40-44 years,494,Stroke,1,Number,2015,274.23046510219615,283.95136442303925,264.3575028952665
1,Deaths,67,Japan,1,Male,13,40-44 years,494,Stroke,2,Percent,2015,0.10204918562769166,0.10599024247947474,0.09810775953779176
1,Deaths,67,Japan,2,Female,13,40-44 years,494,Stroke,2,Percent,2015,0.07596092914724943,0.07875275300583334,0.07324082793847077
1,Deaths,67,Japan,1,Male,13,40-44 years,494,Stroke,3,Rate,2015,12.524091467238476,13.02386632819434,12.031546221760262
1,Deaths,67,Japan,2,Female,13,40-44 years,494,Stroke,3,Rate,2015,5.530167962263423,5.72620090837859,5.331068495801694
1,Deaths,67,Japan,1,Male,14,45-49 years,494,Stroke,1,Number,2015,932.9843316776813,966.4715538704864,898.7709664956161
1,Deaths,67,Japan,2,Female,14,45-49 years,494,Stroke,1,Number,2015,402.15537572078586,420.0168299434725,385.8116050624277
1,Deaths,67,Japan,1,Male,14,45-49 years,494,Stroke,2,Percent,2015,0.1083295807159001,0.11228108285149269,0.10453011090005071
1,Deaths,67,Japan,2,Female,14,45-49 years,494,Stroke,2,Percent,2015,0.08163048820462196,0.0850973111877634,0.07829878206158905
1,Deaths,67,Japan,1,Male,14,45-49 years,494,Stroke,3,Rate,2015,20.747099818917004,21.491766924143796,19.986285217350257
1,Deaths,67,Japan,2,Female,14,45-49 years,494,Stroke,3,Rate,2015,9.094575658474794,9.498504976856923,8.724968119272335
1,Deaths,67,Japan,1,Male,15,50-54 years,494,Stroke,1,Number,2015,1325.5609731655127,1370.5341197737846,1280.492500454589
1,Deaths,67,Japan,2,Female,15,50-54 years,494,Stroke,1,Number,2015,565.8784518746711,587.8032320715932,543.837091088217
1,Deaths,67,Japan,1,Male,15,50-54 years,494,Stroke,2,Percent,2015,0.10264767661094565,0.10617428590086307,0.09922398706583022
1,Deaths,67,Japan,2,Female,15,50-54 years,494,Stroke,2,Percent,2015,0.08056976824819227,0.08352969039558915,0.07756641375696974
1,Deaths,67,Japan,1,Male,15,50-54 years,494,Stroke,3,Rate,2015,32.5383078428152,33.642255619359545,31.43202011349893
1,Deaths,67,Japan,2,Female,15,50-54 years,494,Stroke,3,Rate,2015,13.985076966216132,14.526924314362262,13.440348454258288
1,Deaths,67,Japan,1,Male,16,55-59 years,494,Stroke,1,Number,2015,1780.863791750262,1840.2608849883807,1722.5556896754395
1,Deaths,67,Japan,2,Female,16,55-59 years,494,Stroke,1,Number,2015,683.2007077733977,715.9397946947821,644.8581491109829
1,Deaths,67,Japan,1,Male,16,55-59 years,494,Stroke,2,Percent,2015,0.0907938709924799,0.09378505617860271,0.08785167446094332
1,Deaths,67,Japan,2,Female,16,55-59 years,494,Stroke,2,Percent,2015,0.07165477745375558,0.07509707149470407,0.06761870118726776
1,Deaths,67,Japan,1,Male,16,55-59 years,494,Stroke,3,Rate,2015,46.73986704932178,48.29878034405352,45.20953499838094
1,Deaths,67,Japan,2,Female,16,55-59 years,494,Stroke,3,Rate,2015,17.75566478268877,18.606519071996985,16.75918218134722
1,Deaths,67,Japan,1,Male,25,50-69 years,494,Stroke,1,Number,2015,10850.778523289078,11157.722652811506,10454.89350973705
1,Deaths,67,Japan,2,Female,25,50-69 years,494,Stroke,1,Number,2015,4248.459135821278,4450.081727364356,3902.7015207525587
1,Deaths,67,Japan,1,Male,25,50-69 years,494,Stroke,2,Percent,2015,0.08331436856256756,0.08568771631367883,0.08030796723030909
1,Deaths,67,Japan,2,Female,25,50-69 years,494,Stroke,2,Percent,2015,0.07118019581352779,0.07463718470220071,0.06515072283780642
1,Deaths,67,Japan,1,Male,25,50-69 years,494,Stroke,3,Rate,2015,64.31616617344513,66.13552591781341,61.96962428591697
1,Deaths,67,Japan,2,Female,25,50-69 years,494,Stroke,3,Rate,2015,24.539967147690863,25.704580390873907,22.542800588335442
1,Deaths,67,Japan,1,Male,41,50-74 years,494,Stroke,1,Number,2015,17250.162466968457,17794.54595879194,16537.92001913921
1,Deaths,67,Japan,2,Female,41,50-74 years,494,Stroke,1,Number,2015,7233.801077500265,7659.959524908058,6465.016956646833
1,Deaths,67,Japan,1,Male,41,50-74 years,494,Stroke,2,Percent,2015,0.08319832019966782,0.08576723074521385,0.0797355223045045
1,Deaths,67,Japan,2,Female,41,50-74 years,494,Stroke,2,Percent,2015,0.07439399825310002,0.07859851211944602,0.06659633894322829
1,Deaths,67,Japan,1,Male,41,50-74 years,494,Stroke,3,Rate,2015,84.03261023777908,86.6845253067462,80.56298540799308
1,Deaths,67,Japan,2,Female,41,50-74 years,494,Stroke,3,Rate,2015,33.66889177651137,35.652397058409015,30.090674862996302
1,Deaths,67,Japan,1,Male,162,10-19 years,494,Stroke,1,Number,2015,17.6975168226543,18.512068623724335,16.870339999229135
1,Deaths,67,Japan,2,Female,162,10-19 years,494,Stroke,1,Number,2015,12.682804018224004,13.106361314262292,12.251732102830532
1,Deaths,67,Japan,1,Male,162,10-19 years,494,Stroke,2,Percent,2015,0.01587941930036412,0.016599842910185972,0.015193363784893697
1,Deaths,67,Japan,2,Female,162,10-19 years,494,Stroke,2,Percent,2015,0.02206901235665799,0.022783717007502993,0.021348480829552353
1,Deaths,67,Japan,1,Male,162,10-19 years,494,Stroke,3,Rate,2015,0.2864864532391847,0.2996723741119613,0.2730961591815813
1,Deaths,67,Japan,2,Female,162,10-19 years,494,Stroke,3,Rate,2015,0.21700200688683335,0.2242490465114935,0.2096263925811544
1,Deaths,67,Japan,1,Male,228,55+ years,494,Stroke,1,Number,2015,61757.633410000635,65099.84143745524,54928.77023434218
1,Deaths,67,Japan,2,Female,228,55+ years,494,Stroke,1,Number,2015,70187.17220697213,82081.41467014309,49715.18247562187
1,Deaths,67,Japan,1,Male,228,55+ years,494,Stroke,2,Percent,2015,0.09867490869764058,0.10426304350654976,0.08790677777034295
1,Deaths,67,Japan,2,Female,228,55+ years,494,Stroke,2,Percent,2015,0.11725312979080371,0.13699322164416777,0.08318737697735207
1,Deaths,67,Japan,1,Male,228,55+ years,494,Stroke,3,Rate,2015,269.35333715950793,283.93023779460293,239.56953580886528
1,Deaths,67,Japan,2,Female,228,55+ years,494,Stroke,3,Rate,2015,254.75482335389532,297.92675267308977,180.4486793147312
1,Deaths,102,United States of America,1,Male,7,10-14 years,494,Stroke,1,Number,2015,20.044510418656007,21.245996603818373,18.927800975923486
1,Deaths,102,United States of America,2,Female,7,10-14 years,494,Stroke,1,Number,2015,15.080017173414056,15.762272139612904,14.380345668742937
1,Deaths,102,United States of America,1,Male,7,10-14 years,494,Stroke,2,Percent,2015,0.011264753239921661,0.01194086914424834,0.010620668250417806
1,Deaths,102,United States of America,2,Female,7,10-14 years,494,Stroke,2,Percent,2015,0.012340167289863138,0.012896770420144681,0.011776216278528871
1,Deaths,102,United States of America,1,Male,7,10-14 years,494,Stroke,3,Rate,2015,0.18513594746137782,0.19623316453507395,0.17482174889023527
1,Deaths,102,United States of America,2,Female,7,10-14 years,494,Stroke,3,Rate,2015,0.14545128488402181,0.1520318384942044,0.1387027435408084
1,Deaths,102,United States of America,1,Male,9,20-24 years,494,Stroke,1,Number,2015,82.07266060691292,86.9945155824918,77.6091670524154
1,Deaths,102,United States of America,2,Female,9,20-24 years,494,Stroke,1,Number,2015,65.80214638262096,69.25724267091479,62.69868275558598
1,Deaths,102,United States of America,1,Male,9,20-24 years,494,Stroke,2,Percent,2015,0.005388779068139422,0.005700117218182868,0.005094853988222835
1,Deaths,102,United States of America,2,Female,9,20-24 years,494,Stroke,2,Percent,2015,0.012683368748644681,0.013329903367232566,0.012086455303514154
1,Deaths,102,United States of America,1,Male,9,20-24 years,494,Stroke,3,Rate,2015,0.7182363353051409,0.7613085965724381,0.6791752980543225
1,Deaths,102,United States of America,2,Female,9,20-24 years,494,Stroke,3,Rate,2015,0.599579664473271,0.6310620033807623,0.571301351644647
1,Deaths,102,United States of America,1,Male,10,25-29 years,494,Stroke,1,Number,2015,144.22229917227423,152.6328007849852,136.05129625586935
1,Deaths,102,United States of America,2,Female,10,25-29 years,494,Stroke,1,Number,2015,116.51602422570396,122.21131508703907,111.13679502162637
1,Deaths,102,United States of America,1,Male,10,25-29 years,494,Stroke,2,Percent,2015,0.008334340886927841,0.008824472863347522,0.007863606564380926
1,Deaths,102,United States of America,2,Female,10,25-29 years,494,Stroke,2,Percent,2015,0.01712138598985633,0.017948431351388454,0.016359746491991227
1,Deaths,102,United States of America,1,Male,10,25-29 years,494,Stroke,3,Rate,2015,1.278855801395347,1.35343385792191,1.2064014407116341
1,Deaths,102,United States of America,2,Female,10,25-29 years,494,Stroke,3,Rate,2015,1.054351095228761,1.1058876645307052,1.0056745613314209
1,Deaths,102,United States of America,1,Male,11,30-34 years,494,Stroke,1,Number,2015,252.02868631321766,265.7005245459078,238.22506477601047
1,Deaths,102,United States of America,2,Female,11,30-34 years,494,Stroke,1,Number,2015,207.84274959693263,218.9407951723341,198.39294470095237
1,Deaths,102,United States of America,1,Male,11,30-34 years,494,Stroke,2,Percent,2015,0.013480770087269419,0.014194236747840781,0.012752874573489639
1,Deaths,102,United States of America,2,Female,11,30-34 years,494,Stroke,2,Percent,2015,0.023079695450874693,0.02426965301870219,0.022008611851319967
1,Deaths,102,United States of America,1,Male,11,30-34 years,494,Stroke,3,Rate,2015,2.321916917727477,2.4478742956485893,2.1947454324414037
1,Deaths,102,United States of America,2,Female,11,30-34 years,494,Stroke,3,Rate,2015,1.9175401216005854,2.0199297777394416,1.8303569984727386
1,Deaths,102,United States of America,1,Male,12,35-39 years,494,Stroke,1,Number,2015,411.07086561892305,433.9282935488101,388.1391743089974
1,Deaths,102,United States of America,2,Female,12,35-39 years,494,Stroke,1,Number,2015,340.48516660488184,358.2753322976555,325.0317808363459
1,Deaths,102,United States of America,1,Male,12,35-39 years,494,Stroke,2,Percent,2015,0.02024906621356561,0.021356667135667837,0.019117203724378213
1,Deaths,102,United States of America,2,Female,12,35-39 years,494,Stroke,2,Percent,2015,0.029962712303641954,0.03154383553225415,0.02862458150279086
1,Deaths,102,United States of America,1,Male,12,35-39 years,494,Stroke,3,Rate,2015,4.022538729132853,4.2462103555758945,3.798140397522049
1,Deaths,102,United States of America,2,Female,12,35-39 years,494,Stroke,3,Rate,2015,3.3036513893185195,3.476265386554243,3.1537106448421475
1,Deaths,102,United States of America,1,Male,13,40-44 years,494,Stroke,1,Number,2015,723.8929435399831,759.3802922301803,689.027557570708
1,Deaths,102,United States of America,2,Female,13,40-44 years,494,Stroke,1,Number,2015,593.9441686932523,620.6917739030497,566.8649083056387
1,Deaths,102,United States of America,1,Male,13,40-44 years,494,Stroke,2,Percent,2015,0.028175682440143127,0.02955577787595721,0.026816987003587447
1,Deaths,102,United States of America,2,Female,13,40-44 years,494,Stroke,2,Percent,2015,0.036413788597786614,0.03803181871440118,0.03479712221732109
1,Deaths,102,United States of America,1,Male,13,40-44 years,494,Stroke,3,Rate,2015,7.222406353606621,7.576469830727086,6.874548307202648
1,Deaths,102,United States of America,2,Female,13,40-44 years,494,Stroke,3,Rate,2015,5.831663671761698,6.094286062603222,5.565784911796675
1,Deaths,102,United States of America,1,Male,14,45-49 years,494,Stroke,1,Number,2015,1220.8885086296982,1277.941714555314,1160.616700142271
1,Deaths,102,United States of America,2,Female,14,45-49 years,494,Stroke,1,Number,2015,1020.8856900129874,1068.607622467043,977.6247973678126
1,Deaths,102,United States of America,1,Male,14,45-49 years,494,Stroke,2,Percent,2015,0.031362863576410056,0.032842591311535566,0.029845777271166347
1,Deaths,102,United States of America,2,Female,14,45-49 years,494,Stroke,2,Percent,2015,0.039957704387365074,0.04182056383180656,0.038226456091874673
1,Deaths,102,United States of America,1,Male,14,45-49 years,494,Stroke,3,Rate,2015,11.747270982901265,12.296231404523814,11.167341479161397
1,Deaths,102,United States of America,2,Female,14,45-49 years,494,Stroke,3,Rate,2015,9.65785859851437,10.10932116694675,9.248598690083982
1,Deaths,102,United States of America,1,Male,15,50-54 years,494,Stroke,1,Number,2015,2270.8687840808293,2368.037388272799,2187.414466951193
1,Deaths,102,United States of America,2,Female,15,50-54 years,494,Stroke,1,Number,2015,1824.1588789458124,1908.9628394702968,1747.554598682906
1,Deaths,102,United States of America,1,Male,15,50-54 years,494,Stroke,2,Percent,2015,0.03416964865324433,0.03558212075318665,0.03287388599401675
1,Deaths,102,United States of America,2,Female,15,50-54 years,494,Stroke,2,Percent,2015,0.042074699996272585,0.04399456936418387,0.040293658617188186
1,Deaths,102,United States of America,1,Male,15,50-54 years,494,Stroke,3,Rate,2015,20.51143086098978,21.38909808716952,19.757636776604315
1,Deaths,102,United States of America,2,Female,15,50-54 years,494,Stroke,3,Rate,2015,15.95630335070381,16.698101521404674,15.286229516705486
1,Deaths,102,United States of America,1,Male,16,55-59 years,494,Stroke,1,Number,2015,3494.752756096327,3642.8154082728292,3356.520669638528
1,Deaths,102,United States of America,2,Female,16,55-59 years,494,Stroke,1,Number,2015,2615.460747564566,2730.458165868836,2500.2988513745636
1,Deaths,102,United States of America,1,Male,16,55-59 years,494,Stroke,2,Percent,2015,0.03613946519263908,0.03770784299370004,0.03476601869229696
