measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,67,Japan,1,Male,14,45-49 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2020,0.01481125501,0.07076358126,-0.00076014205
1,Deaths,67,Japan,2,Female,14,45-49 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2020,0.00977896005,0.052918629120000005,-0.00071007015
1,Deaths,67,Japan,1,Male,14,45-49 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2021,0.7582348680429367,3.633914190553503,-0.0414891980948217
1,Deaths,67,Japan,2,Female,14,45-49 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2021,0.5004750332962085,2.6609028366203407,-0.0314887138077997
1,Deaths,67,Japan,1,Male,14,45-49 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2021,0.0469331771984995,0.1378131354695571,-0.003094895180267
1,Deaths,67,Japan,2,Female,14,45-49 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2021,0.0282733844824036,0.101581532911318,-0.0026616361323857
1,Deaths,67,Japan,1,Male,14,45-49 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2021,0.015106313719999999,0.07239847455,-0.00082658932
1,Deaths,67,Japan,2,Female,14,45-49 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2021,0.01022274406,0.05435181949,-0.00064319105
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2015,2.16377222275534,10.978889935794063,-0.118693510990025
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2015,1.8041044766196308,10.403605064574736,-0.1035327910743871
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2015,0.0349544622453148,0.1147522889086001,-0.0021655314817073
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2015,0.0242402497024176,0.0897248349276052,-0.0026781494702491
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2015,0.05311372929,0.26949684529,-0.00291354836
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2015,0.04458650065,0.2571139033,-0.0025587015099999997
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2016,2.2192823875543914,11.129194786408071,-0.1233449387539423
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2016,1.8144247271472,10.299273940506495,-0.1015050284259917
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2016,0.0363494323297619,0.1158009724031091,-0.0021949510517754
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2016,0.0248237227864993,0.0908346664226781,-0.0022391558289888
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2016,0.05523633906,0.27699763676,-0.00306996662
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2016,0.04546143482,0.25805411708,-0.00254326573
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2017,2.375615139949164,11.85739206812292,-0.1331803703813226
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2017,1.9208139437967335,10.836184263732612,-0.0971404910844685
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2017,0.0377629296799256,0.1172356500753798,-0.0022624509463766
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2017,0.0256751473188204,0.0953293781064626,-0.0019125555548507
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2017,0.057264030179999995,0.28582157344,-0.00321030314
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2017,0.046668710179999996,0.26327940012,-0.00236015645
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2018,2.525306227000927,12.433545206918591,-0.1554672653042429
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2018,2.029326986163514,11.135445134081236,-0.1229036646338508
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2018,0.0391128977574943,0.1197212469976205,-0.0026970167800712
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2018,0.02667663859832,0.0984277774144977,-0.001515788035505
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2018,0.0592790926,0.29186530718,-0.0036494419199999996
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2018,0.04805827167,0.26370823977999996,-0.00291058944
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2019,2.66833343074751,12.839014336172555,-0.1717344827535294
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2019,2.1392251276840097,11.850535273958144,-0.1016829459383658
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2019,0.0404048880124596,0.1235712017612874,-0.0031651468377507
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2019,0.027659429810751,0.1015457952783637,-0.0011920051214484
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2019,0.06106259862,0.29381020003999997,-0.0039300012799999996
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2019,0.04942062897,0.27377245121,-0.0023490913
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2020,2.784145534465062,13.030592342027443,-0.1858941942355336
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2020,2.275162810808973,12.744982597811358,-0.1042304041086228
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2020,0.0416115017250812,0.1265790611839004,-0.0038402548228125
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2020,0.0289946718798772,0.1017661573451836,-0.001158356009923
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2020,0.06260525064,0.29301036511,-0.0041800805600000004
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2020,0.05173717658,0.28982076007,-0.00237019821
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2021,3.0286146341213747,14.400556234930908,-0.1951946111647313
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2021,2.5037908332549943,13.951751033820225,-0.0918269207993037
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2021,0.042714168143716,0.1307683562860926,-0.0040923560450622
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2021,0.03056046651166,0.1079745030051879,-0.0014578867851973
1,Deaths,67,Japan,1,Male,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2021,0.06421003115,0.30530796293,-0.00413834495
1,Deaths,67,Japan,2,Female,15,50-54 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2021,0.053775032199999996,0.29964797823,-0.0019722077200000003
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2015,6.068172691185893,31.18876285160203,-0.3056840125416724
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2015,5.798045956021458,27.68343964480912,-0.2336259264346629
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2015,0.0332157031420373,0.1075994937268907,-0.0025305299963954
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2015,0.0256966635391575,0.0838015921914684,-0.0023473759374374
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2015,0.15926292967,0.81856829021,-0.00802286518
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2015,0.15068509037,0.7194633564799999,-0.0060716910699999994
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2016,6.273746725276884,31.74143563171973,-0.3044225575108806
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2016,5.938095627542633,28.705133724602295,-0.2294300786286839
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2016,0.0344603010795558,0.1092224205507807,-0.002611734184456
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2016,0.0265034273642691,0.0858443785159614,-0.0025174926079536
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2016,0.16552988798,0.83748300886,-0.00803204752
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2016,0.155418157,0.7513013025799999,-0.006004888139999999
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2017,6.58977737185273,32.138000890290286,-0.2855704294064347
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2017,6.205758014946649,29.82244019497925,-0.214614834395121
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2017,0.0357366997788701,0.1114121688631098,-0.0024626683416761
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2017,0.027547049885176,0.0913558703890313,-0.0026349226566285
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2017,0.17252567773,0.84139874107,-0.0074764637899999995
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2017,0.16141920664999998,0.7757174264800001,-0.005582389169999999
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2018,6.914417569147389,32.51625984449471,-0.2883653381883235
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2018,6.526212489240729,31.56013999804281,-0.2235902946536023
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2018,0.0370216502990495,0.1143027681594693,-0.0025993806965979
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2018,0.0287532367607707,0.0977998647330851,-0.002885303695711
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2018,0.17929642977000002,0.84317286904,-0.00747754602
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2018,0.16845891211,0.81465120221,-0.00577146053
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2019,7.193074474804293,33.1986670029458,-0.3110304258261278
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2019,6.842304498529112,32.65368213118113,-0.2798635395465635
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2019,0.0381915243261142,0.1166623026983962,-0.0026910514782661
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2019,0.0300015558102956,0.1000979290534594,-0.002978175159801
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2019,0.18473310486,0.8526107791599999,-0.00798790788
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,3,Rate,2019,0.17517738573,0.83600293901,-0.007165095210000001
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2020,7.551036482067773,35.11682796891771,-0.323592397255449
1,Deaths,67,Japan,2,Female,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,2020,7.336861306747139,35.05946163350808,-0.3315706043831564
1,Deaths,67,Japan,1,Male,16,55-59 years,543,Alzheimer's disease and other dementias,108,High body-mass index,2,Percent,2020,0.039323890320291,0.1254553883706325,-0.0029543223182586
